date,stateName,positive,death,positiveIncrease,deathIncrease
2020-02-04,Louisiana,0,0,0,0
2020-02-04,Maine,0,0,0,0
2020-02-04,Maryland,0,0,0,0
2020-02-04,Massachusetts,1,0,0,0
2020-02-04,Michigan,0,0,0,0
2020-02-04,Minnesota,0,0,0,0
2020-02-04,Mississippi,0,0,0,0
2020-02-04,Missouri,0,0,0,0
2020-02-04,Montana,0,0,0,0
2020-02-04,Nebraska,0,0,0,0
2020-02-04,Nevada,0,0,0,0
2020-02-04,New Hampshire,0,0,0,0
2020-02-04,New Jersey,0,0,0,0
2020-02-04,New Mexico,0,0,0,0
2020-02-04,New York,0,0,0,0
2020-02-04,North Carolina,0,0,0,0
2020-02-04,North Dakota,0,0,0,0
2020-02-04,Ohio,0,0,0,0
2020-02-04,Oklahoma,0,0,0,0
2020-02-04,Oregon,0,0,0,0
2020-02-04,Pennsylvania,0,0,0,0
2020-02-04,Rhode Island,0,0,0,0
2020-02-04,South Carolina,0,0,0,0
2020-02-04,South Dakota,0,0,0,0
2020-02-04,Tennessee,0,0,0,0
2020-02-04,Texas,0,0,0,0
2020-02-04,Utah,0,0,0,0
2020-02-04,Vermont,0,0,0,0
2020-02-04,Virginia,0,0,0,0
2020-02-04,Washington,1,0,0,0
2020-02-04,West Virginia,0,0,0,0
2020-02-04,Wisconsin,0,0,0,0
2020-02-04,Wyoming,0,0,0,0
2020-02-05,Alabama,0,0,0,0
2020-02-05,Alaska,0,0,0,0
2020-02-05,Arizona,1,0,0,0
2020-02-05,Arkansas,0,0,0,0
2020-02-05,California,6,0,0,0
2020-02-05,Colorado,0,0,0,0
2020-02-05,Connecticut,0,0,0,0
2020-02-05,Delaware,0,0,0,0
2020-02-05,Dist. of Columbia,0,0,0,0
2020-02-05,Florida,0,0,0,0
2020-02-05,Georgia,0,0,0,0
2020-02-05,Hawaii,0,0,0,0
2020-02-05,Idaho,0,0,0,0
2020-02-05,Illinois,2,0,0,0
2020-02-05,Indiana,0,0,0,0
2020-02-05,Iowa,0,0,0,0
2020-02-05,Kansas,0,0,0,0
2020-02-05,Kentucky,0,0,0,0
2020-02-05,Louisiana,0,0,0,0
2020-02-05,Maine,0,0,0,0
2020-02-05,Maryland,0,0,0,0
2020-02-05,Massachusetts,1,0,0,0
2020-02-05,Michigan,0,0,0,0
2020-02-05,Minnesota,0,0,0,0
2020-02-05,Mississippi,0,0,0,0
2020-02-05,Missouri,0,0,0,0
2020-02-05,Montana,0,0,0,0
2020-02-05,Nebraska,0,0,0,0
2020-02-05,Nevada,0,0,0,0
2020-02-05,New Hampshire,0,0,0,0
2020-02-05,New Jersey,0,0,0,0
2020-02-05,New Mexico,0,0,0,0
2020-02-05,New York,0,0,0,0
2020-02-05,North Carolina,0,0,0,0
2020-02-05,North Dakota,0,0,0,0
2020-02-05,Ohio,0,0,0,0
2020-02-05,Oklahoma,0,0,0,0
2020-02-05,Oregon,0,0,0,0
2020-02-05,Pennsylvania,0,0,0,0
2020-02-05,Rhode Island,0,0,0,0
2020-02-05,South Carolina,0,0,0,0
2020-02-05,South Dakota,0,0,0,0
2020-02-05,Tennessee,0,0,0,0
2020-02-05,Texas,0,0,0,0
2020-02-05,Utah,0,0,0,0
2020-02-05,Vermont,0,0,0,0
2020-02-05,Virginia,0,0,0,0
2020-02-05,Washington,1,0,0,0
2020-02-05,West Virginia,0,0,0,0
2020-02-05,Wisconsin,0,0,0,0
2020-02-05,Wyoming,0,0,0,0
2020-02-06,Alabama,0,0,0,0
2020-02-06,Alaska,0,0,0,0
2020-02-06,Arizona,1,0,0,0
2020-02-06,Arkansas,0,0,0,0
2020-02-06,California,6,0,0,0
2020-02-06,Colorado,0,0,0,0
2020-02-06,Connecticut,0,0,0,0
2020-02-06,Delaware,0,0,0,0
2020-02-06,Dist. of Columbia,0,0,0,0
2020-02-06,Florida,0,0,0,0
2020-02-06,Georgia,0,0,0,0
2020-02-06,Hawaii,0,0,0,0
2020-02-06,Idaho,0,0,0,0
2020-02-06,Illinois,2,0,0,0
2020-02-06,Indiana,0,0,0,0
2020-02-06,Iowa,0,0,0,0
2020-02-06,Kansas,0,0,0,0
2020-02-06,Kentucky,0,0,0,0
2020-02-06,Louisiana,0,0,0,0
2020-02-06,Maine,0,0,0,0
2020-02-06,Maryland,0,0,0,0
2020-02-06,Massachusetts,1,0,0,0
2020-02-06,Michigan,0,0,0,0
2020-02-06,Minnesota,0,0,0,0
2020-02-06,Mississippi,0,0,0,0
2020-02-06,Missouri,0,0,0,0
2020-02-06,Montana,0,0,0,0
2020-02-06,Nebraska,0,0,0,0
2020-02-06,Nevada,0,0,0,0
2020-02-06,New Hampshire,0,0,0,0
2020-02-06,New Jersey,0,0,0,0
2020-02-06,New Mexico,0,0,0,0
2020-02-06,New York,0,0,0,0
2020-02-06,North Carolina,0,0,0,0
2020-02-06,North Dakota,0,0,0,0
2020-02-06,Ohio,0,0,0,0
2020-02-06,Oklahoma,0,0,0,0
2020-02-06,Oregon,0,0,0,0
2020-02-06,Pennsylvania,0,0,0,0
2020-02-06,Rhode Island,0,0,0,0
2020-02-06,South Carolina,0,0,0,0
2020-02-06,South Dakota,0,0,0,0
2020-02-06,Tennessee,0,0,0,0
2020-02-06,Texas,0,0,0,0
2020-02-06,Utah,0,0,0,0
2020-02-06,Vermont,0,0,0,0
2020-02-06,Virginia,0,0,0,0
2020-02-06,Washington,1,0,0,0
2020-02-06,West Virginia,0,0,0,0
2020-02-06,Wisconsin,0,0,0,0
2020-02-06,Wyoming,0,0,0,0
2020-02-07,Alabama,0,0,0,0
2020-02-07,Alaska,0,0,0,0
2020-02-07,Arizona,1,0,0,0
2020-02-07,Arkansas,0,0,0,0
2020-02-07,California,6,0,0,0
2020-02-07,Colorado,0,0,0,0
2020-02-07,Connecticut,0,0,0,0
2020-02-07,Delaware,0,0,0,0
2020-02-07,Dist. of Columbia,0,0,0,0
2020-02-07,Florida,0,0,0,0
2020-02-07,Georgia,0,0,0,0
2020-02-07,Hawaii,0,0,0,0
2020-02-07,Idaho,0,0,0,0
2020-02-07,Illinois,2,0,0,0
2020-02-07,Indiana,0,0,0,0
2020-02-07,Iowa,0,0,0,0
2020-02-07,Kansas,0,0,0,0
2020-02-07,Kentucky,0,0,0,0
2020-02-07,Louisiana,0,0,0,0
2020-02-07,Maine,0,0,0,0
2020-02-07,Maryland,0,0,0,0
2020-02-07,Massachusetts,1,0,0,0
2020-02-07,Michigan,0,0,0,0
2020-02-07,Minnesota,0,0,0,0
2020-02-07,Mississippi,0,0,0,0
2020-02-07,Missouri,0,0,0,0
2020-02-07,Montana,0,0,0,0
2020-02-07,Nebraska,0,0,0,0
2020-02-07,Nevada,0,0,0,0
2020-02-07,New Hampshire,0,0,0,0
2020-02-07,New Jersey,0,0,0,0
2020-02-07,New Mexico,0,0,0,0
2020-02-07,New York,0,0,0,0
2020-02-07,North Carolina,0,0,0,0
2020-02-07,North Dakota,0,0,0,0
2020-02-07,Ohio,0,0,0,0
2020-02-07,Oklahoma,0,0,0,0
2020-02-07,Oregon,0,0,0,0
2020-02-07,Pennsylvania,0,0,0,0
2020-02-07,Rhode Island,0,0,0,0
2020-02-07,South Carolina,0,0,0,0
2020-02-07,South Dakota,0,0,0,0
2020-02-07,Tennessee,0,0,0,0
2020-02-07,Texas,0,0,0,0
2020-02-07,Utah,0,0,0,0
2020-02-07,Vermont,0,0,0,0
2020-02-07,Virginia,0,0,0,0
2020-02-07,Washington,1,0,0,0
2020-02-07,West Virginia,0,0,0,0
2020-02-07,Wisconsin,0,0,0,0
2020-02-07,Wyoming,0,0,0,0
2020-02-08,Alabama,0,0,0,0
2020-02-08,Alaska,0,0,0,0
2020-02-08,Arizona,1,0,0,0
2020-02-08,Arkansas,0,0,0,0
2020-02-08,California,6,0,0,0
2020-02-08,Colorado,0,0,0,0
2020-02-08,Connecticut,0,0,0,0
2020-02-08,Delaware,0,0,0,0
2020-02-08,Dist. of Columbia,0,0,0,0
2020-02-08,Florida,0,0,0,0
2020-02-08,Georgia,0,0,0,0
2020-02-08,Hawaii,0,0,0,0
2020-02-08,Idaho,0,0,0,0
2020-02-08,Illinois,2,0,0,0
2020-02-08,Indiana,0,0,0,0
2020-02-08,Iowa,0,0,0,0
2020-02-08,Kansas,0,0,0,0
2020-02-08,Kentucky,0,0,0,0
2020-02-08,Louisiana,0,0,0,0
2020-02-08,Maine,0,0,0,0
2020-02-08,Maryland,0,0,0,0
2020-02-08,Massachusetts,1,0,0,0
2020-02-08,Michigan,0,0,0,0
2020-02-08,Minnesota,0,0,0,0
2020-02-08,Mississippi,0,0,0,0
2020-02-08,Missouri,0,0,0,0
2020-02-08,Montana,0,0,0,0
2020-02-08,Nebraska,0,0,0,0
2020-02-08,Nevada,0,0,0,0
2020-02-08,New Hampshire,0,0,0,0
2020-02-08,New Jersey,0,0,0,0
2020-02-08,New Mexico,0,0,0,0
2020-02-08,New York,0,0,0,0
2020-02-08,North Carolina,0,0,0,0
2020-02-08,North Dakota,0,0,0,0
2020-02-08,Ohio,0,0,0,0
2020-02-08,Oklahoma,0,0,0,0
2020-02-08,Oregon,0,0,0,0
2020-02-08,Pennsylvania,0,0,0,0
2020-02-08,Rhode Island,0,0,0,0
2020-02-08,South Carolina,0,0,0,0
2020-02-08,South Dakota,0,0,0,0
2020-02-08,Tennessee,0,0,0,0
2020-02-08,Texas,0,0,0,0
2020-02-08,Utah,0,0,0,0
2020-02-08,Vermont,0,0,0,0
2020-02-08,Virginia,0,0,0,0
2020-02-08,Washington,1,0,0,0
2020-02-08,West Virginia,0,0,0,0
2020-02-08,Wisconsin,0,0,0,0
2020-02-08,Wyoming,0,0,0,0
2020-02-09,Alabama,0,0,0,0
2020-02-09,Alaska,0,0,0,0
2020-02-09,Arizona,1,0,0,0
2020-02-09,Arkansas,0,0,0,0
2020-02-09,California,6,0,0,0
2020-02-09,Colorado,0,0,0,0
2020-02-09,Connecticut,0,0,0,0
2020-02-09,Delaware,0,0,0,0
2020-02-09,Dist. of Columbia,0,0,0,0
2020-02-09,Florida,0,0,0,0
2020-02-09,Georgia,0,0,0,0
2020-02-09,Hawaii,0,0,0,0
2020-02-09,Idaho,0,0,0,0
2020-02-09,Illinois,2,0,0,0
2020-02-09,Indiana,0,0,0,0
2020-02-09,Iowa,0,0,0,0
2020-02-09,Kansas,0,0,0,0
2020-02-09,Kentucky,0,0,0,0
2020-02-09,Louisiana,0,0,0,0
2020-02-09,Maine,0,0,0,0
2020-02-09,Maryland,0,0,0,0
2020-02-09,Massachusetts,1,0,0,0
2020-02-09,Michigan,0,0,0,0
2020-02-09,Minnesota,0,0,0,0
2020-02-09,Mississippi,0,0,0,0
2020-02-09,Missouri,0,0,0,0
2020-02-09,Montana,0,0,0,0
2020-02-09,Nebraska,0,0,0,0
2020-02-09,Nevada,0,0,0,0
2020-02-09,New Hampshire,0,0,0,0
2020-02-09,New Jersey,0,0,0,0
2020-02-09,New Mexico,0,0,0,0
2020-02-09,New York,0,0,0,0
2020-02-09,North Carolina,0,0,0,0
2020-02-09,North Dakota,0,0,0,0
2020-02-09,Ohio,0,0,0,0
2020-02-09,Oklahoma,0,0,0,0
2020-02-09,Oregon,0,0,0,0
2020-02-09,Pennsylvania,0,0,0,0
2020-02-09,Rhode Island,0,0,0,0
2020-02-09,South Carolina,0,0,0,0
2020-02-09,South Dakota,0,0,0,0
2020-02-09,Tennessee,0,0,0,0
2020-02-09,Texas,0,0,0,0
2020-02-09,Utah,0,0,0,0
2020-02-09,Vermont,0,0,0,0
2020-02-09,Virginia,0,0,0,0
2020-02-09,Washington,1,0,0,0
2020-02-09,West Virginia,0,0,0,0
2020-02-09,Wisconsin,0,0,0,0
2020-02-09,Wyoming,0,0,0,0
2020-02-10,Alabama,0,0,0,0
2020-02-10,Alaska,0,0,0,0
2020-02-10,Arizona,1,0,0,0
2020-02-10,Arkansas,0,0,0,0
2020-02-10,California,6,0,0,0
2020-02-10,Colorado,0,0,0,0
2020-02-10,Connecticut,0,0,0,0
2020-02-10,Delaware,0,0,0,0
2020-02-10,Dist. of Columbia,0,0,0,0
2020-02-10,Florida,0,0,0,0
2020-02-10,Georgia,0,0,0,0
2020-02-10,Hawaii,0,0,0,0
2020-02-10,Idaho,0,0,0,0
2020-02-10,Illinois,2,0,0,0
2020-02-10,Indiana,0,0,0,0
2020-02-10,Iowa,0,0,0,0
2020-02-10,Kansas,0,0,0,0
2020-02-10,Kentucky,0,0,0,0
2020-02-10,Louisiana,0,0,0,0
2020-02-10,Maine,0,0,0,0
2020-02-10,Maryland,0,0,0,0
2020-02-10,Massachusetts,1,0,0,0
2020-02-10,Michigan,0,0,0,0
2020-02-10,Minnesota,0,0,0,0
2020-02-10,Mississippi,0,0,0,0
2020-02-10,Missouri,0,0,0,0
2020-02-10,Montana,0,0,0,0
2020-02-10,Nebraska,0,0,0,0
2020-02-10,Nevada,0,0,0,0
2020-02-10,New Hampshire,0,0,0,0
2020-02-10,New Jersey,0,0,0,0
2020-02-10,New Mexico,0,0,0,0
2020-02-10,New York,0,0,0,0
2020-02-10,North Carolina,0,0,0,0
2020-02-10,North Dakota,0,0,0,0
2020-02-10,Ohio,0,0,0,0
2020-02-10,Oklahoma,0,0,0,0
2020-02-10,Oregon,0,0,0,0
2020-02-10,Pennsylvania,0,0,0,0
2020-02-10,Rhode Island,0,0,0,0
2020-02-10,South Carolina,0,0,0,0
2020-02-10,South Dakota,0,0,0,0
2020-02-10,Tennessee,0,0,0,0
2020-02-10,Texas,0,0,0,0
2020-02-10,Utah,0,0,0,0
2020-02-10,Vermont,0,0,0,0
2020-02-10,Virginia,0,0,0,0
2020-02-10,Washington,1,0,0,0
2020-02-10,West Virginia,0,0,0,0
2020-02-10,Wisconsin,0,0,0,0
2020-02-10,Wyoming,0,0,0,0
2020-02-11,Alabama,0,0,0,0
2020-02-11,Alaska,0,0,0,0
2020-02-11,Arizona,1,0,0,0
2020-02-11,Arkansas,0,0,0,0
2020-02-11,California,7,0,1,0
2020-02-11,Colorado,0,0,0,0
2020-02-11,Connecticut,0,0,0,0
2020-02-11,Delaware,0,0,0,0
2020-02-11,Dist. of Columbia,0,0,0,0
2020-02-11,Florida,0,0,0,0
2020-02-11,Georgia,0,0,0,0
2020-02-11,Hawaii,0,0,0,0
2020-02-11,Idaho,0,0,0,0
2020-02-11,Illinois,2,0,0,0
2020-02-11,Indiana,0,0,0,0
2020-02-11,Iowa,0,0,0,0
2020-02-11,Kansas,0,0,0,0
2020-02-11,Kentucky,0,0,0,0
2020-02-11,Louisiana,0,0,0,0
2020-02-11,Maine,0,0,0,0
2020-02-11,Maryland,0,0,0,0
2020-02-11,Massachusetts,1,0,0,0
2020-02-11,Michigan,0,0,0,0
2020-02-11,Minnesota,0,0,0,0
2020-02-11,Mississippi,0,0,0,0
2020-02-11,Missouri,0,0,0,0
2020-02-11,Montana,0,0,0,0
2020-02-11,Nebraska,0,0,0,0
2020-02-11,Nevada,0,0,0,0
2020-02-11,New Hampshire,0,0,0,0
2020-02-11,New Jersey,0,0,0,0
2020-02-11,New Mexico,0,0,0,0
2020-02-11,New York,0,0,0,0
2020-02-11,North Carolina,0,0,0,0
2020-02-11,North Dakota,0,0,0,0
2020-02-11,Ohio,0,0,0,0
2020-02-11,Oklahoma,0,0,0,0
2020-02-11,Oregon,0,0,0,0
2020-02-11,Pennsylvania,0,0,0,0
2020-02-11,Rhode Island,0,0,0,0
2020-02-11,South Carolina,0,0,0,0
2020-02-11,South Dakota,0,0,0,0
2020-02-11,Tennessee,0,0,0,0
2020-02-11,Texas,0,0,0,0
2020-02-11,Utah,0,0,0,0
2020-02-11,Vermont,0,0,0,0
2020-02-11,Virginia,0,0,0,0
2020-02-11,Washington,1,0,0,0
2020-02-11,West Virginia,0,0,0,0
2020-02-11,Wisconsin,0,0,0,0
2020-02-11,Wyoming,0,0,0,0
2020-02-12,Alabama,0,0,0,0
2020-02-12,Alaska,0,0,0,0
2020-02-12,Arizona,1,0,0,0
2020-02-12,Arkansas,0,0,0,0
2020-02-12,California,7,0,0,0
2020-02-12,Colorado,0,0,0,0
2020-02-12,Connecticut,0,0,0,0
2020-02-12,Delaware,0,0,0,0
2020-02-12,Dist. of Columbia,0,0,0,0
2020-02-12,Florida,0,0,0,0
2020-02-12,Georgia,0,0,0,0
2020-02-12,Hawaii,0,0,0,0
2020-02-12,Idaho,0,0,0,0
2020-02-12,Illinois,2,0,0,0
2020-02-12,Indiana,0,0,0,0
2020-02-12,Iowa,0,0,0,0
2020-02-12,Kansas,0,0,0,0
2020-02-12,Kentucky,0,0,0,0
2020-02-12,Louisiana,0,0,0,0
2020-02-12,Maine,0,0,0,0
2020-02-12,Maryland,0,0,0,0
2020-02-12,Massachusetts,1,0,0,0
2020-02-12,Michigan,0,0,0,0
2020-02-12,Minnesota,0,0,0,0
2020-02-12,Mississippi,0,0,0,0
2020-02-12,Missouri,0,0,0,0
2020-02-12,Montana,0,0,0,0
2020-02-12,Nebraska,0,0,0,0
2020-02-12,Nevada,0,0,0,0
2020-02-12,New Hampshire,0,0,0,0
2020-02-12,New Jersey,0,0,0,0
2020-02-12,New Mexico,0,0,0,0
2020-02-12,New York,0,0,0,0
2020-02-12,North Carolina,0,0,0,0
2020-02-12,North Dakota,0,0,0,0
2020-02-12,Ohio,0,0,0,0
2020-02-12,Oklahoma,0,0,0,0
2020-02-12,Oregon,0,0,0,0
2020-02-12,Pennsylvania,0,0,0,0
2020-02-12,Rhode Island,0,0,0,0
2020-02-12,South Carolina,0,0,0,0
2020-02-12,South Dakota,0,0,0,0
2020-02-12,Tennessee,0,0,0,0
2020-02-12,Texas,0,0,0,0
2020-02-12,Utah,0,0,0,0
2020-02-12,Vermont,0,0,0,0
2020-02-12,Virginia,0,0,0,0
2020-02-12,Washington,1,0,0,0
2020-02-12,West Virginia,0,0,0,0
2020-02-12,Wisconsin,0,0,0,0
2020-02-12,Wyoming,0,0,0,0
2020-02-13,Alabama,0,0,0,0
2020-02-13,Alaska,0,0,0,0
2020-02-13,Arizona,1,0,0,0
2020-02-13,Arkansas,0,0,0,0
2020-02-13,California,8,0,1,0
2020-02-13,Colorado,0,0,0,0
2020-02-13,Connecticut,0,0,0,0
2020-02-13,Delaware,0,0,0,0
2020-02-13,Dist. of Columbia,0,0,0,0
2020-02-13,Florida,0,0,0,0
2020-02-13,Georgia,0,0,0,0
2020-02-13,Hawaii,0,0,0,0
2020-02-13,Idaho,0,0,0,0
2020-02-13,Illinois,2,0,0,0
2020-02-13,Indiana,0,0,0,0
2020-02-13,Iowa,0,0,0,0
2020-02-13,Kansas,0,0,0,0
2020-02-13,Kentucky,0,0,0,0
2020-02-13,Louisiana,0,0,0,0
2020-02-13,Maine,0,0,0,0
2020-02-13,Maryland,0,0,0,0
2020-02-13,Massachusetts,1,0,0,0
2020-02-13,Michigan,0,0,0,0
2020-02-13,Minnesota,0,0,0,0
2020-02-13,Mississippi,0,0,0,0
2020-02-13,Missouri,0,0,0,0
2020-02-13,Montana,0,0,0,0
2020-02-13,Nebraska,0,0,0,0
2020-02-13,Nevada,0,0,0,0
2020-02-13,New Hampshire,0,0,0,0
2020-02-13,New Jersey,0,0,0,0
2020-02-13,New Mexico,0,0,0,0
2020-02-13,New York,0,0,0,0
2020-02-13,North Carolina,0,0,0,0
2020-02-13,North Dakota,0,0,0,0
2020-02-13,Ohio,0,0,0,0
2020-02-13,Oklahoma,0,0,0,0
2020-02-13,Oregon,0,0,0,0
2020-02-13,Pennsylvania,0,0,0,0
2020-02-13,Rhode Island,0,0,0,0
2020-02-13,South Carolina,0,0,0,0
2020-02-13,South Dakota,0,0,0,0
2020-02-13,Tennessee,0,0,0,0
2020-02-13,Texas,0,0,0,0
2020-02-13,Utah,0,0,0,0
2020-02-13,Vermont,0,0,0,0
2020-02-13,Virginia,0,0,0,0
2020-02-13,Washington,1,0,0,0
2020-02-13,West Virginia,0,0,0,0
2020-02-13,Wisconsin,0,0,0,0
2020-02-13,Wyoming,0,0,0,0
2020-02-14,Alabama,0,0,0,0
2020-02-14,Alaska,0,0,0,0
2020-02-14,Arizona,1,0,0,0
2020-02-14,Arkansas,0,0,0,0
2020-02-14,California,8,0,0,0
2020-02-14,Colorado,0,0,0,0
2020-02-14,Connecticut,0,0,0,0
2020-02-14,Delaware,0,0,0,0
2020-02-14,Dist. of Columbia,0,0,0,0
2020-02-14,Florida,0,0,0,0
2020-02-14,Georgia,0,0,0,0
2020-02-14,Hawaii,0,0,0,0
2020-02-14,Idaho,0,0,0,0
2020-02-14,Illinois,2,0,0,0
2020-02-14,Indiana,0,0,0,0
2020-02-14,Iowa,0,0,0,0
2020-02-14,Kansas,0,0,0,0
2020-02-14,Kentucky,0,0,0,0
2020-02-14,Louisiana,0,0,0,0
2020-02-14,Maine,0,0,0,0
2020-02-14,Maryland,0,0,0,0
2020-02-14,Massachusetts,1,0,0,0
2020-02-14,Michigan,0,0,0,0
2020-02-14,Minnesota,0,0,0,0
2020-02-14,Mississippi,0,0,0,0
2020-02-14,Missouri,0,0,0,0
2020-02-14,Montana,0,0,0,0
2020-02-14,Nebraska,0,0,0,0
2020-02-14,Nevada,0,0,0,0
2020-02-14,New Hampshire,0,0,0,0
2020-02-14,New Jersey,0,0,0,0
2020-02-14,New Mexico,0,0,0,0
2020-02-14,New York,0,0,0,0
2020-02-14,North Carolina,0,0,0,0
2020-02-14,North Dakota,0,0,0,0
2020-02-14,Ohio,0,0,0,0
2020-02-14,Oklahoma,0,0,0,0
2020-02-14,Oregon,0,0,0,0
2020-02-14,Pennsylvania,0,0,0,0
2020-02-14,Rhode Island,0,0,0,0
2020-02-14,South Carolina,0,0,0,0
2020-02-14,South Dakota,0,0,0,0
2020-02-14,Tennessee,0,0,0,0
2020-02-14,Texas,0,0,0,0
2020-02-14,Utah,0,0,0,0
2020-02-14,Vermont,0,0,0,0
2020-02-14,Virginia,0,0,0,0
2020-02-14,Washington,1,0,0,0
2020-02-14,West Virginia,0,0,0,0
2020-02-14,Wisconsin,0,0,0,0
2020-02-14,Wyoming,0,0,0,0
2020-02-15,Alabama,0,0,0,0
2020-02-15,Alaska,0,0,0,0
2020-02-15,Arizona,1,0,0,0
2020-02-15,Arkansas,0,0,0,0
2020-02-15,California,8,0,0,0
2020-02-15,Colorado,0,0,0,0
2020-02-15,Connecticut,0,0,0,0
2020-02-15,Delaware,0,0,0,0
2020-02-15,Dist. of Columbia,0,0,0,0
2020-02-15,Florida,0,0,0,0
2020-02-15,Georgia,0,0,0,0
2020-02-15,Hawaii,0,0,0,0
2020-02-15,Idaho,0,0,0,0
2020-02-15,Illinois,2,0,0,0
2020-02-15,Indiana,0,0,0,0
2020-02-15,Iowa,0,0,0,0
2020-02-15,Kansas,0,0,0,0
2020-02-15,Kentucky,0,0,0,0
2020-02-15,Louisiana,0,0,0,0
2020-02-15,Maine,0,0,0,0
2020-02-15,Maryland,0,0,0,0
2020-02-15,Massachusetts,1,0,0,0
2020-02-15,Michigan,0,0,0,0
2020-02-15,Minnesota,0,0,0,0
2020-02-15,Mississippi,0,0,0,0
2020-02-15,Missouri,0,0,0,0
2020-02-15,Montana,0,0,0,0
2020-02-15,Nebraska,0,0,0,0
2020-02-15,Nevada,0,0,0,0
2020-02-15,New Hampshire,0,0,0,0
2020-02-15,New Jersey,0,0,0,0
2020-02-15,New Mexico,0,0,0,0
2020-02-15,New York,0,0,0,0
2020-02-15,North Carolina,0,0,0,0
2020-02-15,North Dakota,0,0,0,0
2020-02-15,Ohio,0,0,0,0
2020-02-15,Oklahoma,0,0,0,0
2020-02-15,Oregon,0,0,0,0
2020-02-15,Pennsylvania,0,0,0,0
2020-02-15,Rhode Island,0,0,0,0
2020-02-15,South Carolina,0,0,0,0
2020-02-15,South Dakota,0,0,0,0
2020-02-15,Tennessee,0,0,0,0
2020-02-15,Texas,0,0,0,0
2020-02-15,Utah,0,0,0,0
2020-02-15,Vermont,0,0,0,0
2020-02-15,Virginia,0,0,0,0
2020-02-15,Washington,1,0,0,0
2020-02-15,West Virginia,0,0,0,0
2020-02-15,Wisconsin,0,0,0,0
2020-02-15,Wyoming,0,0,0,0
2020-02-16,Alabama,0,0,0,0
2020-02-16,Alaska,0,0,0,0
2020-02-16,Arizona,1,0,0,0
2020-02-16,Arkansas,0,0,0,0
2020-02-16,California,8,0,0,0
2020-02-16,Colorado,0,0,0,0
2020-02-16,Connecticut,0,0,0,0
2020-02-16,Delaware,0,0,0,0
2020-02-16,Dist. of Columbia,0,0,0,0
2020-02-16,Florida,0,0,0,0
2020-02-16,Georgia,0,0,0,0
2020-02-16,Hawaii,0,0,0,0
2020-02-16,Idaho,0,0,0,0
2020-02-16,Illinois,2,0,0,0
2020-02-16,Indiana,0,0,0,0
2020-02-16,Iowa,0,0,0,0
2020-02-16,Kansas,0,0,0,0
2020-02-16,Kentucky,0,0,0,0
2020-02-16,Louisiana,0,0,0,0
2020-02-16,Maine,0,0,0,0
2020-02-16,Maryland,0,0,0,0
2020-02-16,Massachusetts,1,0,0,0
2020-02-16,Michigan,0,0,0,0
2020-02-16,Minnesota,0,0,0,0
2020-02-16,Mississippi,0,0,0,0
2020-02-16,Missouri,0,0,0,0
2020-02-16,Montana,0,0,0,0
2020-02-16,Nebraska,0,0,0,0
2020-02-16,Nevada,0,0,0,0
2020-02-16,New Hampshire,0,0,0,0
2020-02-16,New Jersey,0,0,0,0
2020-02-16,New Mexico,0,0,0,0
2020-02-16,New York,0,0,0,0
2020-02-16,North Carolina,0,0,0,0
2020-02-16,North Dakota,0,0,0,0
2020-02-16,Ohio,0,0,0,0
2020-02-16,Oklahoma,0,0,0,0
2020-02-16,Oregon,0,0,0,0
2020-02-16,Pennsylvania,0,0,0,0
2020-02-16,Rhode Island,0,0,0,0
2020-02-16,South Carolina,0,0,0,0
2020-02-16,South Dakota,0,0,0,0
2020-02-16,Tennessee,0,0,0,0
2020-02-16,Texas,0,0,0,0
2020-02-16,Utah,0,0,0,0
2020-02-16,Vermont,0,0,0,0
2020-02-16,Virginia,0,0,0,0
2020-02-16,Washington,1,0,0,0
2020-02-16,West Virginia,0,0,0,0
2020-02-16,Wisconsin,0,0,0,0
2020-02-16,Wyoming,0,0,0,0
2020-02-17,Alabama,0,0,0,0
2020-02-17,Alaska,0,0,0,0
2020-02-17,Arizona,1,0,0,0
2020-02-17,Arkansas,0,0,0,0
2020-02-17,California,8,0,0,0
2020-02-17,Colorado,0,0,0,0
2020-02-17,Connecticut,0,0,0,0
2020-02-17,Delaware,0,0,0,0
2020-02-17,Dist. of Columbia,0,0,0,0
2020-02-17,Florida,0,0,0,0
2020-02-17,Georgia,0,0,0,0
2020-02-17,Hawaii,0,0,0,0
2020-02-17,Idaho,0,0,0,0
2020-02-17,Illinois,2,0,0,0
2020-02-17,Indiana,0,0,0,0
2020-02-17,Iowa,0,0,0,0
2020-02-17,Kansas,0,0,0,0
2020-02-17,Kentucky,0,0,0,0
2020-02-17,Louisiana,0,0,0,0
2020-02-17,Maine,0,0,0,0
2020-02-17,Maryland,0,0,0,0
2020-02-17,Massachusetts,1,0,0,0
2020-02-17,Michigan,0,0,0,0
2020-02-17,Minnesota,0,0,0,0
2020-02-17,Mississippi,0,0,0,0
2020-02-17,Missouri,0,0,0,0
2020-02-17,Montana,0,0,0,0
2020-02-17,Nebraska,0,0,0,0
2020-02-17,Nevada,0,0,0,0
2020-02-17,New Hampshire,0,0,0,0
2020-02-17,New Jersey,0,0,0,0
2020-02-17,New Mexico,0,0,0,0
2020-02-17,New York,0,0,0,0
2020-02-17,North Carolina,0,0,0,0
2020-02-17,North Dakota,0,0,0,0
2020-02-17,Ohio,0,0,0,0
2020-02-17,Oklahoma,0,0,0,0
